ozks,0.004214875,00001
ozks,0.005894834,00010
ozks,0.013870208,00030
ozks,0.02201425,00050
ozks,0.042685083,00100
ozks,0.062165666,00150
ozks,0.083296583,00200
ozks,0.101027875,00250
ozks,0.12068175,00300
ozks,0.147167208,00350
ozks,0.16843125,00400
ozks,0.184539751,00450
ozks,0.199908083,00500
ozks,0.220903041,00550
ozks,0.238410583,00600
ozks,0.257091667,00650
ozks,0.284159417,00700
ozks,0.30587175,00750
ozks,0.318462416,00800
ozks,0.347284334,00850
ozks,0.352279083,00900
ozks,0.37422,00950
ozks,0.393584626,01000
ozks,0.002084833,00001
ozks,0.006099667,00010
ozks,0.013516875,00030
ozks,0.021523459,00050
ozks,0.041240959,00100
ozks,0.060953125,00150
ozks,0.081776208,00200
ozks,0.103459833,00250
ozks,0.124494541,00300
ozks,0.145524708,00350
ozks,0.160234375,00400
ozks,0.179231167,00450
ozks,0.199275875,00500
ozks,0.219253792,00550
ozks,0.247474583,00600
ozks,0.265724375,00650
ozks,0.287976501,00700
ozks,0.296602167,00750
ozks,0.318900916,00800
ozks,0.337526166,00850
ozks,0.357307375,00900
ozks,0.377381666,00950
ozks,0.396724208,01000
ozks,0.002044208,00001
ozks,0.005876209,00010
ozks,0.014012708,00030
ozks,0.022446625,00050
ozks,0.040919459,00100
ozks,0.061564708,00150
ozks,0.080848291,00200
ozks,0.102228626,00250
ozks,0.123114084,00300
ozks,0.144238834,00350
ozks,0.166768584,00400
ozks,0.180262916,00450
ozks,0.216001001,00500
ozks,0.218039667,00550
ozks,0.237662625,00600
ozks,0.260057375,00650
ozks,0.332891417,00700
ozks,0.310948166,00750
ozks,0.330735333,00800
ozks,0.334096583,00850
ozks,0.353598041,00900
ozks,0.389994292,00950
ozks,0.405959916,01000
ozks,0.003463043,00001
ozks,0.005806417,00010
ozks,0.013278667,00030
ozks,0.022186416,00050
ozks,0.043301875,00100
ozks,0.060990125,00150
ozks,0.083715625,00200
ozks,0.101030667,00250
ozks,0.121401958,00300
ozks,0.138751459,00350
ozks,0.161277417,00400
ozks,0.183575833,00450
ozks,0.200853249,00500
ozks,0.218826875,00550
ozks,0.246671333,00600
ozks,0.2581205,00650
ozks,0.290171416,00700
ozks,0.297430083,00750
ozks,0.316237792,00800
ozks,0.338248749,00850
ozks,0.374824293,00900
ozks,0.376468709,00950
ozks,0.413779875,01000
ozks,0.002070249,00001
ozks,0.005868375,00010
ozks,0.013360833,00030
ozks,0.021754916,00050
ozks,0.042504668,00100
ozks,0.061746083,00150
ozks,0.083127166,00200
ozks,0.10303125,00250
ozks,0.121027583,00300
ozks,0.140258375,00350
ozks,0.159434709,00400
ozks,0.181366417,00450
ozks,0.206557792,00500
ozks,0.217942791,00550
ozks,0.246785,00600
ozks,0.259635917,00650
ozks,0.279364792,00700
ozks,0.300065292,00750
ozks,0.33108275,00800
ozks,0.348398084,00850
ozks,0.354827875,00900
ozks,0.377145458,00950
ozks,0.398155791,01000
ozks,0.00199575,00001
ozks,0.005607208,00010
ozks,0.013670584,00030
ozks,0.022203542,00050
ozks,0.041723834,00100
ozks,0.060579875,00150
ozks,0.082353458,00200
ozks,0.100027249,00250
ozks,0.119325375,00300
ozks,0.140257959,00350
ozks,0.160535292,00400
ozks,0.186869167,00450
ozks,0.220255333,00500
ozks,0.220896709,00550
ozks,0.239833667,00600
ozks,0.255063042,00650
ozks,0.286765667,00700
ozks,0.298536125,00750
ozks,0.325756583,00800
ozks,0.33888025,00850
ozks,0.358768459,00900
ozks,0.378483458,00950
ozks,0.410008792,01000
ozks,0.002054875,00001
ozks,0.005522833,00010
ozks,0.013787,00030
ozks,0.02202575,00050
ozks,0.042377917,00100
ozks,0.062648833,00150
ozks,0.081359041,00200
ozks,0.100043042,00250
ozks,0.121078584,00300
ozks,0.141035583,00350
ozks,0.160712041,00400
ozks,0.179944501,00450
ozks,0.210064417,00500
ozks,0.226316207,00550
ozks,0.241901084,00600
ozks,0.267975082,00650
ozks,0.285174917,00700
ozks,0.297358001,00750
ozks,0.319371708,00800
ozks,0.349015542,00850
ozks,0.35837525,00900
ozks,0.375271292,00950
ozks,0.398067501,01000
ozks,0.001765625,00001
