ozks,0.004529958,21
ozks,0.009052583,233
ozks,0.002847875,3
ozks,0.003767708,10
ozks,0.006684583,140
ozks,0.00327225,1
ozks,0.00239725,0
ozks,0.00359175,20
ozks,0.0060385,113
ozks,0.014741292,541
ozks,0.0046175,58
ozks,0.003240209,5
ozks,0.003931542,14
ozks,0.002863917,3
ozks,0.003068125,1
ozks,0.025184667,1008
ozks,0.005065125,54
ozks,0.006577375,133
ozks,0.010837875,321
ozks,0.021065917,791
ozks,0.002371042,0
ozks,0.002405208,0
ozks,0.00396925,13
ozks,0.003259333,3
ozks,0.003247291,8
ozks,0.003493084,10
ozks,0.002958917,1
ozks,0.003624541,1
ozks,0.003314375,2
ozks,0.006772,128
ozks,0.003426666,5
ozks,0.003233708,3
ozks,0.003336292,7
ozks,0.007052833,173
ozks,0.00361375,18
ozks,0.003949083,19
ozks,0.007624833,135
ozks,0.003344791,8
ozks,0.004264,26
ozks,0.003555625,8
ozks,0.00388725,18
ozks,0.005012,75
ozks,0.002405458,0
ozks,0.01207725,353
ozks,0.003307833,9
ozks,0.003395584,2
ozks,0.003254083,1
ozks,0.003534083,9
ozks,0.002857125,1
ozks,0.005819083,71
ozks,0.003969042,16
ozks,0.003363584,8
ozks,0.002890834,1
ozks,0.003245375,8
ozks,0.024381209,881
ozks,0.004860959,54
ozks,0.003056833,1
ozks,0.003453375,3
ozks,0.003911458,23
ozks,0.0051965,80
ozks,0.003100875,6
ozks,0.002942042,0
ozks,0.004643542,41
ozks,0.004040125,35
ozks,0.004908083,56
ozks,0.002919459,0
ozks,0.006964125,128
ozks,0.003919208,13
ozks,0.005285042,60
ozks,0.003876667,21
ozks,0.007426333,197
ozks,0.022387667,767
ozks,0.003600291,13
ozks,0.003739042,8
ozks,0.003062584,1
ozks,0.004098,46
ozks,0.002922625,3
ozks,0.00451625,30
ozks,0.003803667,20
ozks,0.002801833,1
ozks,0.003964,8
ozks,0.003334834,10
ozks,0.006510084,124
ozks,0.003536792,11
ozks,0.004636542,60
ozks,0.007009209,158
ozks,0.002731833,0
ozks,0.002255333,0
ozks,0.003570333,3
ozks,0.009969791,302
ozks,0.002959709,1
ozks,0.006026,112
ozks,0.003780417,13
ozks,0.017227583,638
ozks,0.004970709,75
ozks,0.003194583,5
ozks,0.003459667,8
ozks,0.003373291,10
ozks,0.004809417,44
ozks,0.004123625,15
ozks,0.00487425,75
ozks,0.003153042,3
ozks,0.003190125,2
ozks,0.003393042,10
ozks,0.004671417,47
ozks,0.003866,13
ozks,0.01575225,565
ozks,0.00328925,6
ozks,0.003083792,2
ozks,0.003012416,1
ozks,0.003126625,8
ozks,0.019159166,717
ozks,0.003869917,9
ozks,0.006911709,139
ozks,0.003871917,5
ozks,0.004180917,13
ozks,0.004042584,28
ozks,0.003883917,26
ozks,0.003403167,10
ozks,0.00311575,5
ozks,0.0033085,3
ozks,0.00332675,2
ozks,0.004372709,29
ozks,0.003208791,3
ozks,0.002941,2
ozks,0.005048541,43
ozks,0.003070167,1
ozks,0.0041745,47
ozks,0.003625667,8
ozks,0.005191208,88
ozks,0.004453333,36
ozks,0.0032065,6
ozks,0.003498917,11
ozks,0.003972291,21
ozks,0.022990584,883
ozks,0.002465708,0
ozks,0.005573917,77
ozks,0.002881334,3
ozks,0.00545,93
ozks,0.003054875,1
ozks,0.0035505,15
ozks,0.011038292,340
ozks,0.002321667,0
ozks,0.002496166,0
ozks,0.003188666,8
ozks,0.003634292,11
ozks,0.013861833,486
ozks,0.003454667,4
ozks,0.006211083,109
ozks,0.003147875,1
ozks,0.003999833,34
ozks,0.00343925,7
ozks,0.006788333,158
ozks,0.003216084,3
ozks,0.004919125,48
ozks,0.003401791,10
ozks,0.004084583,22
ozks,0.017457792,638
ozks,0.003930042,7
ozks,0.00320375,1
ozks,0.0032715,7
ozks,0.004726875,36
ozks,0.002991667,6
ozks,0.007677834,211
ozks,0.002953625,3
ozks,0.003558916,15
ozks,0.0036365,20
ozks,0.003046167,6
ozks,0.030233125,1201
ozks,0.002279459,0
ozks,0.004741583,60
ozks,0.004150416,14
ozks,0.009052959,228
ozks,0.00298825,3
ozks,0.003367833,1
ozks,0.025422375,1080
ozks,0.022644291,822
ozks,0.003382458,10
ozks,0.003485167,14
ozks,0.002513042,0
ozks,0.002850375,1
ozks,0.002177666,0
ozks,0.0023705,0
ozks,0.0023905,0
ozks,0.007632833,183
ozks,0.002918917,2
ozks,0.004070292,8
ozks,0.002970875,3
ozks,0.005757167,66
ozks,0.004192458,32
ozks,0.004085,2
ozks,0.003093416,4
ozks,0.004425416,35
ozks,0.0030145,5
ozks,0.004800958,69
ozks,0.005431708,85
ozks,0.023952333,922
ozks,0.002732625,1
ozks,0.029126292,1034
ozks,0.0038275,28
ozks,0.004356,27
ozks,0.012082833,414
ozks,0.003120208,3
ozks,0.002920917,1
ozks,0.003506917,7
ozks,0.003210833,8
ozks,0.003998125,24
ozks,0.00323275,3
ozks,0.004055375,3
ozks,0.007214875,169
ozks,0.003259792,9
ozks,0.007417458,140
ozks,0.00434725,7
ozks,0.002943125,1
ozks,0.003453709,4
ozks,0.003431708,8
ozks,0.003001666,1
ozks,0.0031685,5
ozks,0.003098416,1
ozks,0.003362958,1
ozks,0.004163083,24
ozks,0.022596875,851
ozks,0.003852208,20
ozks,0.007299,137
ozks,0.006662666,149
ozks,0.00359975,9
ozks,0.017002083,665
ozks,0.003507333,7
ozks,0.004402542,39
ozks,0.023674708,929
ozks,0.00363225,15
ozks,0.00408575,28
ozks,0.003891417,5
ozks,0.014074542,495
ozks,0.044746209,1836
ozks,0.003054542,4
ozks,0.004117959,17
ozks,0.003117458,10
ozks,0.005451375,84
ozks,0.045503667,1907
ozks,0.003061875,4
ozks,0.003114791,8
ozks,0.006507208,136
ozks,0.002994333,3
ozks,0.008529584,198
ozks,0.003286584,2
ozks,0.007759167,167
ozks,0.006546791,111
ozks,0.003164542,4
ozks,0.004011375,37
ozks,0.0032495,9
ozks,0.004157291,35
ozks,0.00236975,0
ozks,0.003990083,28
ozks,0.002922958,2
ozks,0.003756334,28
ozks,0.006493458,136
ozks,0.003504542,8
ozks,0.003541833,8
ozks,0.002936292,2
ozks,0.003610875,8
ozks,0.0076255,164
ozks,0.003338,5
ozks,0.005282709,52
ozks,0.002979958,8
ozks,0.003579958,12
ozks,0.0045855,63
ozks,0.0034515,11
ozks,0.003286167,7
ozks,0.003549833,5
ozks,0.003893458,23
ozks,0.003177833,9
ozks,0.01067125,339
ozks,0.002995,4
ozks,0.002488875,0
ozks,0.006808917,133
ozks,0.00473275,51
ozks,0.012514166,442
ozks,0.003170292,7
ozks,0.003166709,2
ozks,0.005015875,68
ozks,0.003554959,9
ozks,0.003897667,10
ozks,0.003178125,2
ozks,0.004639375,61
ozks,0.003412792,4
ozks,0.003042125,8
ozks,0.007376917,163
ozks,0.003579,12
ozks,0.006402458,137
ozks,0.002854291,2
ozks,0.006339125,123
ozks,0.003827416,29
ozks,0.002979375,1
ozks,0.003048458,1
ozks,0.006301667,119
ozks,0.006108958,107
ozks,0.01274125,429
ozks,0.002316292,0
ozks,0.003503917,16
ozks,0.003593292,9
ozks,0.002939542,3
ozks,0.003505625,7
ozks,0.003164083,7
ozks,0.010632959,325
ozks,0.004408083,60
ozks,0.004554208,58
ozks,0.003924167,10
ozks,0.003197375,8
ozks,0.003001584,2
ozks,0.003066959,1
ozks,0.005425416,65
ozks,0.004378292,49
ozks,0.004042375,36
ozks,0.004083416,30
ozks,0.009877042,274
ozks,0.003294334,10
ozks,0.003106792,7
ozks,0.024885875,991
ozks,0.017390208,667
ozks,0.003507959,13
ozks,0.003460625,15
ozks,0.002932459,2
ozks,0.003160417,2
ozks,0.005876125,104
ozks,0.003930833,34
ozks,0.005362417,85
ozks,0.004592666,50
ozks,0.003139084,8
ozks,0.0036655,16
ozks,0.002836375,1
ozks,0.005883,121
ozks,0.003717708,22
ozks,0.01369525,461
ozks,0.005216208,97
ozks,0.019742542,739
ozks,0.034723458,1482
ozks,0.003215125,6
ozks,0.003232416,9
ozks,0.003547583,21
ozks,0.0032155,8
ozks,0.020920208,791
ozks,0.007701,164
ozks,0.006561833,147
ozks,0.00324775,8
ozks,0.011036667,387
ozks,0.003510875,14
ozks,0.004985,57
ozks,0.004109375,15
ozks,0.002367,0
ozks,0.0090355,252
ozks,0.013125542,464
ozks,0.00239425,0
ozks,0.002843125,1
ozks,0.007237625,157
ozks,0.003388458,12
ozks,0.014146542,521
ozks,0.004313792,19
ozks,0.003067375,8
ozks,0.014624583,512
ozks,0.003286708,1
ozks,0.006152125,109
ozks,0.00286675,1
ozks,0.003270583,8
ozks,0.009367291,278
ozks,0.003566875,14
ozks,0.005257375,74
ozks,0.00987525,324
ozks,0.040238375,1520
ozks,0.003055125,7
ozks,0.00299575,5
ozks,0.002787292,1
ozks,0.003847125,34
ozks,0.003588375,24
ozks,0.00229325,0
ozks,0.003817875,30
ozks,0.019035541,734
ozks,0.004392708,49
ozks,0.003887209,33
ozks,0.009140375,263
ozks,0.00276875,1
